ID,Title,Difficulty,Category,Company Count,Companies,LeetCode Link,Topics
717,Permutation in String,MEDIUM,String,3,Cisco | Goldman Sachs | Oracle,https://leetcode.com/problems/permutation-in-string,"Hash Table, Two Pointers, String, Sliding Window"
718,Remove Duplicate Letters,MEDIUM,String,3,ByteDance | Goldman Sachs | Oracle,https://leetcode.com/problems/remove-duplicate-letters,"String, Stack, Greedy, Monotonic Stack"
719,Repeated DNA Sequences,MEDIUM,String,3,Google | Linkedln | Tesla,https://leetcode.com/problems/repeated-dna-sequences,"Hash Table, String, Bit Manipulation, Sliding Window, Rolling Hash, Hash Function"
720,Break a Palindrome,MEDIUM,String,2,JP Morgan | NVIDIA,https://leetcode.com/problems/break-a-palindrome,"String, Greedy"
721,Count the Number of Good Subsequences,MEDIUM,String,2,NVIDIA | Palantir,https://leetcode.com/problems/count-the-number-of-good-subsequences,"Hash Table, Math, String, Combinatorics, Counting"
722,Custom Sort String,MEDIUM,String,2,Meta | Snap,https://leetcode.com/problems/custom-sort-string,"Hash Table, String, Sorting"
723,Design Underground System,MEDIUM,String,2,Bloomberg | Goldman Sachs,https://leetcode.com/problems/design-underground-system,"Hash Table, String, Design"
724,Different Ways to Add Parentheses,MEDIUM,String,2,Flipkart | Salesforce,https://leetcode.com/problems/different-ways-to-add-parentheses,"Math, String, Dynamic Programming, Recursion, Memoization"
725,Flip String to Monotone Increasing,MEDIUM,String,2,IBM | Snap,https://leetcode.com/problems/flip-string-to-monotone-increasing,"String, Dynamic Programming"
726,Lexicographically Smallest String After Substring Operation,MEDIUM,String,2,Goldman Sachs | IBM,https://leetcode.com/problems/lexicographically-smallest-string-after-substring-operation,"String, Greedy"
727,Longest Palindromic Subsequence,MEDIUM,String,2,Cisco | Linkedln,https://leetcode.com/problems/longest-palindromic-subsequence,"String, Dynamic Programming"
728,Longest Substring with At Most K Distinct Characters,MEDIUM,String,2,Goldman Sachs | Microsoft,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,"Hash Table, String, Sliding Window"
729,Maximum Number of Occurrences of a Substring,MEDIUM,String,2,Atlassian | Salesforce,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring,"Hash Table, String, Sliding Window"
730,Minimum Suffix Flips,MEDIUM,String,2,IBM | JP Morgan,https://leetcode.com/problems/minimum-suffix-flips,"String, Greedy"
731,Number of Substrings Containing All Three Characters,MEDIUM,String,2,DEShaw | PayPal,https://leetcode.com/problems/number-of-substrings-containing-all-three-characters,"Hash Table, String, Sliding Window"
732,One Edit Distance,MEDIUM,String,2,Snap | Twitter,https://leetcode.com/problems/one-edit-distance,"Two Pointers, String"
733,Partition Labels,MEDIUM,String,2,Bloomberg | Linkedln,https://leetcode.com/problems/partition-labels,"Hash Table, Two Pointers, String, Greedy"
734,Remove All Occurrences of a Substring,MEDIUM,String,2,Goldman Sachs | Twitter,https://leetcode.com/problems/remove-all-occurrences-of-a-substring,"String, Stack, Simulation"
735,Removing Stars From a String,MEDIUM,String,2,IBM | Walmart,https://leetcode.com/problems/removing-stars-from-a-string,"String, Stack, Simulation"
736,Reverse Substrings Between Each Pair of Parentheses,MEDIUM,String,2,Flipkart | Goldman Sachs,https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses,"String, Stack"
737,Step-By-Step Directions From a Binary Tree Node to Another,MEDIUM,String,2,Databricks | Snowflake,https://leetcode.com/problems/step-by-step-directions-from-a-binary-tree-node-to-another,"String, Tree, Depth-First Search, Binary Tree"
738,Sum Game,MEDIUM,String,2,ByteDance | DEShaw,https://leetcode.com/problems/sum-game,"Math, String, Greedy, Game Theory"
739,Time Needed to Rearrange a Binary String,MEDIUM,String,2,PayPal | ServiceNow,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string,"String, Dynamic Programming, Simulation"
740,Valid Parenthesis String,MEDIUM,String,2,Linkedln | ServiceNow,https://leetcode.com/problems/valid-parenthesis-string,"String, Dynamic Programming, Stack, Greedy"
741,Brace Expansion,MEDIUM,String,1,Stripe,https://leetcode.com/problems/brace-expansion,"String, Backtracking, Breadth-First Search"
742,Check if a Parentheses String Can Be Valid,MEDIUM,String,1,ServiceNow,https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid,"String, Stack, Greedy"
743,Construct Smallest Number From DI String,MEDIUM,String,1,Goldman Sachs,https://leetcode.com/problems/construct-smallest-number-from-di-string,"String, Backtracking, Stack, Greedy"
744,Count Number of Texts,MEDIUM,String,1,Goldman Sachs,https://leetcode.com/problems/count-number-of-texts,"Hash Table, Math, String, Dynamic Programming"
745,Delete Operation for Two Strings,MEDIUM,String,1,ByteDance,https://leetcode.com/problems/delete-operation-for-two-strings,"String, Dynamic Programming"
746,Design File System,MEDIUM,String,1,Atlassian,https://leetcode.com/problems/design-file-system,"Hash Table, String, Design, Trie"
747,Design Log Storage System,MEDIUM,String,1,Snap,https://leetcode.com/problems/design-log-storage-system,"Hash Table, String, Design, Ordered Set"
748,Encode and Decode TinyURL,MEDIUM,String,1,Salesforce,https://leetcode.com/problems/encode-and-decode-tinyurl,"Hash Table, String, Design, Hash Function"
749,Find Beautiful Indices in the Given Array I,MEDIUM,String,1,Palantir,https://leetcode.com/problems/find-beautiful-indices-in-the-given-array-i,"Two Pointers, String, Binary Search, Rolling Hash, String Matching, Hash Function"
750,Fraction Addition and Subtraction,MEDIUM,String,1,Goldman Sachs,https://leetcode.com/problems/fraction-addition-and-subtraction,"Math, String, Simulation"
751,Get Equal Substrings Within Budget,MEDIUM,String,1,IBM,https://leetcode.com/problems/get-equal-substrings-within-budget,"String, Binary Search, Sliding Window, Prefix Sum"
752,IP to CIDR,MEDIUM,String,1,Databricks,https://leetcode.com/problems/ip-to-cidr,"String, Bit Manipulation"
753,Largest Merge Of Two Strings,MEDIUM,String,1,Snap,https://leetcode.com/problems/largest-merge-of-two-strings,"Two Pointers, String, Greedy"
754,Lexicographically Smallest String After Applying Operations,MEDIUM,String,1,JP Morgan,https://leetcode.com/problems/lexicographically-smallest-string-after-applying-operations,"String, Depth-First Search, Breadth-First Search, Enumeration"
755,Lexicographically Smallest String After Operations With Constraint,MEDIUM,String,1,ServiceNow,https://leetcode.com/problems/lexicographically-smallest-string-after-operations-with-constraint,"String, Greedy"
756,Longest Substring with At Most Two Distinct Characters,MEDIUM,String,1,Google,https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters,"Hash Table, String, Sliding Window"
757,Masking Personal Information,MEDIUM,String,1,Twitter,https://leetcode.com/problems/masking-personal-information,String
758,Maximum Score From Removing Substrings,MEDIUM,String,1,Swiggy,https://leetcode.com/problems/maximum-score-from-removing-substrings,"String, Stack, Greedy"
759,Minimize Result by Adding Parentheses to Expression,MEDIUM,String,1,Snap,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression,"String, Enumeration"
760,Minimum Deletions to Make String K-Special,MEDIUM,String,1,DEShaw,https://leetcode.com/problems/minimum-deletions-to-make-string-k-special,"Hash Table, String, Greedy, Sorting, Counting"
761,Minimum Genetic Mutation,MEDIUM,String,1,Twitter,https://leetcode.com/problems/minimum-genetic-mutation,"Hash Table, String, Breadth-First Search"
762,Minimum Insertions to Balance a Parentheses String,MEDIUM,String,1,JP Morgan,https://leetcode.com/problems/minimum-insertions-to-balance-a-parentheses-string,"String, Stack, Greedy"
763,Minimum Length of String After Operations,MEDIUM,String,1,IBM,https://leetcode.com/problems/minimum-length-of-string-after-operations,"Hash Table, String, Counting"
764,Minimum Number of Flips to Make the Binary String Alternating,MEDIUM,String,1,IBM,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating,"String, Dynamic Programming, Sliding Window"
765,Minimum Number of Keypresses,MEDIUM,String,1,Snap,https://leetcode.com/problems/minimum-number-of-keypresses,"Hash Table, String, Greedy, Sorting, Counting"
766,Minimum Number of Pushes to Type Word II,MEDIUM,String,1,DEShaw,https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-ii,"Hash Table, String, Greedy, Sorting, Counting"
767,Minimum Number of Steps to Make Two Strings Anagram,MEDIUM,String,1,Twitter,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram,"Hash Table, String, Counting"
768,Minimum Number of Swaps to Make the String Balanced,MEDIUM,String,1,PayPal,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,"Two Pointers, String, Stack, Greedy"
769,Minimum Penalty for a Shop,MEDIUM,String,1,Stripe,https://leetcode.com/problems/minimum-penalty-for-a-shop,"String, Prefix Sum"
770,Minimum Swaps to Make Strings Equal,MEDIUM,String,1,JP Morgan,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,"Math, String, Greedy"
771,Next Greater Element III,MEDIUM,String,1,Goldman Sachs,https://leetcode.com/problems/next-greater-element-iii,"Math, Two Pointers, String"
772,Number of Divisible Substrings,MEDIUM,String,1,IBM,https://leetcode.com/problems/number-of-divisible-substrings,"Hash Table, String, Counting, Prefix Sum"
773,Number of Equal Count Substrings,MEDIUM,String,1,Cisco,https://leetcode.com/problems/number-of-equal-count-substrings,"Hash Table, String, Sliding Window, Counting"
774,Number of Substrings With Fixed Ratio,MEDIUM,String,1,Intuit,https://leetcode.com/problems/number-of-substrings-with-fixed-ratio,"Hash Table, Math, String, Prefix Sum"
775,Number of Wonderful Substrings,MEDIUM,String,1,DEShaw,https://leetcode.com/problems/number-of-wonderful-substrings,"Hash Table, String, Bit Manipulation, Prefix Sum"
776,Reconstruct Original Digits from English,MEDIUM,String,1,Salesforce,https://leetcode.com/problems/reconstruct-original-digits-from-english,"Hash Table, Math, String"
777,Remove Adjacent Almost-Equal Characters,MEDIUM,String,1,Salesforce,https://leetcode.com/problems/remove-adjacent-almost-equal-characters,"String, Dynamic Programming, Greedy"
778,Remove Colored Pieces if Both Neighbors are the Same Color,MEDIUM,String,1,JP Morgan,https://leetcode.com/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color,"Math, String, Greedy, Game Theory"
779,Reverse Words in a String II,MEDIUM,String,1,ServiceNow,https://leetcode.com/problems/reverse-words-in-a-string-ii,"Two Pointers, String"
780,Score of Parentheses,MEDIUM,String,1,Snap,https://leetcode.com/problems/score-of-parentheses,"String, Stack"
781,Shortest String That Contains Three Strings,MEDIUM,String,1,DEShaw,https://leetcode.com/problems/shortest-string-that-contains-three-strings,"String, Greedy, Enumeration"
782,Shortest and Lexicographically Smallest Beautiful String,MEDIUM,String,1,IBM,https://leetcode.com/problems/shortest-and-lexicographically-smallest-beautiful-string,"String, Sliding Window"
783,Smallest String Starting From Leaf,MEDIUM,String,1,Google,https://leetcode.com/problems/smallest-string-starting-from-leaf,"String, Backtracking, Tree, Depth-First Search, Binary Tree"
784,Smallest Subsequence of Distinct Characters,MEDIUM,String,1,ByteDance,https://leetcode.com/problems/smallest-subsequence-of-distinct-characters,"String, Stack, Greedy, Monotonic Stack"
785,Sort Characters By Frequency,MEDIUM,String,1,NVIDIA,https://leetcode.com/problems/sort-characters-by-frequency,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
786,String Compression III,MEDIUM,String,1,Qualcomm,https://leetcode.com/problems/string-compression-iii,String
787,Ternary Expression Parser,MEDIUM,String,1,Snap,https://leetcode.com/problems/ternary-expression-parser,"String, Stack, Recursion"
788,Vowels of All Substrings,MEDIUM,String,1,ServiceNow,https://leetcode.com/problems/vowels-of-all-substrings,"Math, String, Dynamic Programming, Combinatorics"
789,Word Pattern II,MEDIUM,String,1,Oracle,https://leetcode.com/problems/word-pattern-ii,"Hash Table, String, Backtracking"
790,Minimum Window Substring,HARD,String,17,Adobe | Amazon | Apple | Bloomberg | ByteDance | Google | Linkedln | Meta | Microsoft | Oracle | PayPal | Salesforce | Snap | Snowflake | Uber | Walmart | Yahoo,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
791,Longest Valid Parentheses,HARD,String,13,Adobe | Amazon | Bloomberg | DEShaw | Google | Intuit | Linkedln | Meta | Microsoft | Oracle | Salesforce | Uber | Yahoo,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
792,Regular Expression Matching,HARD,String,13,Amazon | Apple | Bloomberg | ByteDance | Citadel | Google | Meta | Microsoft | Oracle | Snowflake | Twitter | Uber | Yahoo,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
793,Wildcard Matching,HARD,String,12,Adobe | Amazon | Apple | Bloomberg | Google | Meta | Microsoft | Salesforce | Snap | Twitter | Uber | Walmart,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
794,Word Ladder,HARD,String,12,Adobe | Amazon | Apple | Google | Linkedln | Meta | Microsoft | Salesforce | Snap | Uber | Visa | Yahoo,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
795,Basic Calculator,HARD,String,10,Amazon | ByteDance | Citadel | DEShaw | Google | Microsoft | Oracle | Snowflake | Tesla | Uber,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
796,Serialize and Deserialize Binary Tree,HARD,String,10,Amazon | Apple | Citadel | Intuit | Linkedln | Microsoft | NVIDIA | Qualcomm | Salesforce | Tesla,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
797,Integer to English Words,HARD,String,6,Amazon | Apple | Goldman Sachs | Oracle | Palantir | Snowflake,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion"
798,Substring with Concatenation of All Words,HARD,String,6,Adobe | Amazon | Apple | Bloomberg | Meta | Microsoft,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
799,Valid Number,HARD,String,5,Amazon | Apple | Google | Linkedln | Meta,https://leetcode.com/problems/valid-number,String
800,Count Palindromic Subsequences,HARD,String,4,Citadel | Goldman Sachs | Salesforce | Uber,https://leetcode.com/problems/count-palindromic-subsequences,"String, Dynamic Programming"
801,Design In-Memory File System,HARD,String,4,Amazon | Salesforce | Snowflake | Uber,https://leetcode.com/problems/design-in-memory-file-system,"Hash Table, String, Design, Trie, Sorting"
802,Design a Text Editor,HARD,String,3,Oracle | Salesforce | Snap,https://leetcode.com/problems/design-a-text-editor,"Linked List, String, Stack, Design, Simulation, Doubly-Linked List"
803,Expression Add Operators,HARD,String,3,Google | Linkedln | Meta,https://leetcode.com/problems/expression-add-operators,"Math, String, Backtracking"
804,Remove Invalid Parentheses,HARD,String,3,Google | Meta | Snowflake,https://leetcode.com/problems/remove-invalid-parentheses,"String, Backtracking, Breadth-First Search"
805,Basic Calculator III,HARD,String,2,Oracle | Snap,https://leetcode.com/problems/basic-calculator-iii,"Math, String, Stack, Recursion"
806,Count of Integers,HARD,String,2,Cisco | Morgan Stanley,https://leetcode.com/problems/count-of-integers,"Math, String, Dynamic Programming"
807,Distinct Subsequences,HARD,String,2,Salesforce | Uber,https://leetcode.com/problems/distinct-subsequences,"String, Dynamic Programming"
808,Maximum Difference Between Even and Odd Frequency II,HARD,String,2,Bloomberg | Microsoft,https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-ii,"String, Sliding Window, Enumeration, Prefix Sum"
